,iteration,loss
0,0,9.39020824432373
0,6400,9.337522506713867
0,12800,9.38012981414795
0,19200,9.242107391357422
0,25600,9.23640251159668
0,32000,9.245676040649414
0,38400,9.277497291564941
0,44800,9.264769554138184
0,51200,9.188672065734863
0,57600,9.17466926574707
0,64000,9.178542137145996
0,70400,9.157968521118164
0,76800,9.110923767089844
0,83200,9.067676544189453
0,89600,8.88579273223877
0,96000,8.930929183959961
0,102400,8.894852638244629
0,108800,8.910164833068848
0,115200,8.842795372009277
0,121600,8.835902214050293
0,128000,8.896139144897461
0,134400,8.727290153503418
0,140800,8.884243965148926
0,147200,8.86087703704834
0,153600,8.822800636291504
0,160000,8.796195983886719
0,166400,8.615774154663086
0,172800,8.626574516296387
0,179200,8.439603805541992
0,185600,8.414971351623535
0,192000,8.305020332336426
0,198400,8.207682609558105
0,204800,8.136350631713867
0,211200,8.076364517211914
0,217600,7.991415977478027
0,224000,7.947910785675049
0,230400,7.8839216232299805
0,236800,7.89351224899292
0,243200,7.809058666229248
0,249600,7.766060829162598
0,256000,7.70849084854126
0,262400,7.6505513191223145
0,268800,7.672234058380127
0,275200,7.572007656097412
0,281600,7.612430095672607
0,288000,7.459564208984375
0,294400,7.513465404510498
0,300800,7.309406280517578
0,307200,7.384014129638672
0,313600,7.381959438323975
0,320000,7.416599750518799
0,326400,7.334968090057373
0,332800,7.288922309875488
0,339200,7.25473165512085
0,345600,7.234278678894043
0,352000,7.2305707931518555
0,358400,7.174899101257324
0,364800,7.188424587249756
0,371200,7.136786460876465
0,377600,6.975819110870361
0,384000,7.000678062438965
0,390400,7.005482196807861
0,396800,6.919693470001221
0,403200,6.91610860824585
0,409600,6.9311442375183105
0,416000,6.700567245483398
0,422400,6.825072288513184
0,428800,6.811158180236816
0,435200,6.720781326293945
0,441600,6.639377593994141
0,448000,6.769573211669922
0,454400,6.724151134490967
0,460800,6.710913181304932
0,467200,6.664046764373779
0,473600,6.680376052856445
0,480000,6.593884468078613
0,486400,6.419467449188232
0,492800,6.58845329284668
0,499200,6.378690719604492
0,505600,6.528467655181885
0,512000,6.451636791229248
0,518400,6.52078104019165
0,524800,6.500085830688477
0,531200,6.515158176422119
0,537600,6.504331111907959
0,544000,6.417098045349121
0,550400,6.409426689147949
0,556800,6.3332037925720215
0,563200,6.385746002197266
0,569600,6.334697723388672
0,576000,6.391522407531738
0,582400,6.35821533203125
0,588800,6.328854084014893
0,595200,6.323432922363281
0,601600,6.317389488220215
