,epoch,time_trainer (s),time_epoch (s),acc_time (min)
,0
0,0.0
1,1027.9348769187927
2,1485.836074590683
3,24.76393457651138
,0
0,1.0
1,1024.250103712082
2,1475.1318984031677
3,49.34946621656418
,0
0,2.0
1,1025.1635162830353
2,1474.9913339614868
3,73.93265511592229
,0
0,3.0
1,1023.8934471607208
2,1471.9188959598541
3,98.46463671525319
,0
0,4.0
1,1023.0937125682831
2,1472.4691834449768
3,123.00578977266947
,0
0,5.0
1,1024.4551784992218
2,1472.8854537010193
3,147.55388066768646
,0
0,6.0
1,1025.9719097614288
2,1470.274974822998
3,172.0584635814031
,0
0,7.0
1,1031.860803604126
2,1475.5442516803741
3,196.650867776076
,0
0,8.0
1,1029.0300023555756
2,1478.5492322444916
3,221.29335498015087
,0
0,9.0
1,1029.10311961174
2,1476.009132385254
3,245.89350718657175
,0
0,10.0
1,1030.065574169159
2,1476.5618782043457
3,270.50287182331084
,0
0,11.0
1,1022.5390243530273
2,1468.708817243576
3,294.98135211070377
,0
0,12.0
1,1025.4915890693665
2,1474.250227689743
3,319.55218923886616
,0
0,13.0
1,1030.9304192066193
2,1480.376369714737
3,344.22512873411176
,0
0,14.0
1,1031.453741312027
2,1484.2202055454254
3,368.9621321598689
,0
0,15.0
1,1032.7104637622833
2,1483.6373810768127
3,393.6894218444824
,0
0,16.0
1,1028.433369398117
2,1472.1571345329285
3,418.2253740866979
,0
0,17.0
1,1029.0706822872162
2,1475.1561133861542
3,442.8113093098005
,0
0,18.0
1,1030.0310852527618
2,1479.1839663982391
3,467.4643754164378
,0
0,19.0
1,1032.735830783844
2,1481.543787240982
3,492.1567718704542
,0
0,20.0
1,1031.2468190193176
2,1480.522948026657
3,516.8321543375652
,0
0,21.0
1,1034.7608110904694
2,1490.4904470443726
3,541.6736617883047
,0
0,22.0
1,1034.5908386707306
2,1493.7693939208984
3,566.569818353653
,0
0,23.0
1,1039.0606610774994
2,1501.566869020462
3,591.5959328373273
,0
0,24.0
1,1033.4664788246155
2,1495.6156904697418
3,616.522861011823
,0
0,25.0
1,1035.3741219043732
2,1493.5697968006134
3,641.4156909584999
,0
0,26.0
1,1033.5971274375916
2,1485.0998933315277
3,666.1673558473587
,0
0,27.0
1,1033.2505893707275
2,1483.3415970802307
3,690.8897157986959
,0
0,28.0
1,1036.972689628601
2,1495.0111033916473
3,715.80656752189
,0
0,29.0
1,1036.5032761096954
2,1495.0439076423645
3,740.723965982596
,0
0,30.0
1,1033.128366470337
2,1487.4387383460999
3,765.5146116216978
,0
0,31.0
1,1035.3561866283417
2,1487.4965436458588
3,790.306220682462
,0
0,32.0
1,1033.9895131587982
2,1492.5053005218506
3,815.1813090244929
,0
0,33.0
1,1032.1759300231934
2,1489.820662021637
3,840.0116533915202
,0
0,34.0
1,1037.8243999481201
2,1497.9461286067963
3,864.9774222016334
,0
0,35.0
1,1038.520376443863
2,1500.364218711853
3,889.9834925134977
,0
0,36.0
1,1039.4833118915558
2,1500.1236021518707
3,914.9855525493622
,0
0,37.0
1,1038.1087894439697
2,1495.6330916881561
3,939.9127707441647
,0
0,38.0
1,1037.386436700821
2,1491.977222442627
3,964.7790577848752
,0
0,39.0
1,1034.3795728683472
2,1489.0924558639526
3,989.5972653826078
,0
0,40.0
1,1033.8060684204102
2,1489.2459421157837
3,1014.4180310845375
,0
0,41.0
1,1032.3728499412537
2,1485.787448644638
3,1039.181155228615
,0
0,42.0
1,1034.8487884998322
2,1488.498170375824
3,1063.989458068212
,0
0,43.0
1,1033.4067163467407
2,1488.5262322425842
3,1088.7982286055883
,0
0,44.0
1,1033.5407025814056
2,1486.2659695148468
3,1113.5693280975024
,0
0,45.0
1,1034.2496576309204
2,1491.5679993629456
3,1138.4287947535515
,0
0,46.0
1,1034.6393797397614
2,1492.6988253593445
3,1163.3071085095405
,0
0,47.0
1,1035.685136795044
2,1493.5337483882904
3,1188.1993376493454
,0
0,48.0
1,1036.506820678711
2,1491.5205473899841
3,1213.0580134391785
,0
0,49.0
1,1034.8256311416626
2,1489.2597620487213
3,1237.8790094733238
