,step,reward,total_reward,score
0,0,0.1539133357473423,0.1539133357473423,0.022579849021669377
0,1,-0.316417552897555,-0.1625042171502127,0.022554362675149892
0,2,-1.0101635895016703,-1.172667806651883,0.02247299746943471
0,3,-0.5385370717244626,-1.7112048783763456,0.022429620158985687
0,4,0.11232101209023893,-1.5988838662861067,0.02243866723051929
0,5,-0.0822971988350848,-1.6811810651211916,0.022432038473966794
0,6,-0.1481761548040015,-1.829357219925193,0.02242010339390351
0,7,0.1938225568385144,-1.6355346630866787,0.022435715134787176
0,8,-0.34661687750823206,-1.9821515405949108,0.022407796336450042
0,9,0.2843225549625389,-1.697828985632372,0.022430697541180065
0,10,0.22797606328939957,-1.4698529223429726,0.02244906022964009
0,11,0.830380511469935,-0.6394724108730376,0.02251594452624294
0,12,0.5662355821285703,-0.07323682874446735,0.022561552856519302
0,13,0.17917573216339022,0.10593890341892287,0.02257598484600908
0,14,0.5155101056362698,0.6214490090551926,0.022617507413471686
0,15,1.0866702267019401,1.7081192357571329,0.022705034965898898
0,16,1.570286843587473,3.278406079344606,0.02283151617487157
0,17,1.052475825103865,4.330881904448471,0.022916289485758846
0,18,1.118072205286049,5.448954109734521,0.02300634635964836
0,19,1.8596891310518586,7.308643240786379,0.023156137928347614
0,20,1.5533068445611995,8.861950085347578,0.023281251456750352
0,21,0.962793128019069,9.824743213366647,0.02335880113458133
0,22,1.1753035120124293,11.000046725379075,0.02345346779355272
0,23,1.6028893850921397,12.602936110471216,0.02358257502520521
0,24,2.408218365205021,15.011154475676237,0.023776548738699135
0,25,3.7238296305869514,18.734984106263187,0.024076490418531882
0,26,3.010115417921182,21.74509952418437,0.024318944871207636
0,27,2.6062663517659423,24.35136587595031,0.024528870669428705
0,28,2.690469164068485,27.041835040018796,0.024745578714818445
0,29,3.042897841151954,30.08473288117075,0.0249906736790289
0,30,3.193010513797204,33.277743394967956,0.025247859703159924
0,31,2.611440498999025,35.88918389396698,0.0254582022611597
0,32,3.6440029590916216,39.5331868530586,0.025751714176927225
0,33,3.980053552999862,43.513240406058465,0.026072293813198845
0,34,3.225608881923183,46.73884928798165,0.026332105523858385
0,35,2.7653835787705248,49.504232866752176,0.02655484766790958
0,36,3.8903483844781874,53.39458125123036,0.026868201861127882
0,37,4.327514248982092,57.722095500212454,0.027216768262414946
0,38,3.752624115714176,61.47471961592663,0.02751902923907267
0,39,4.509848269586957,65.98456788551358,0.027882282019130032
0,40,4.511196838324485,70.49576472383806,0.028245643421764863
0,41,3.6379121676016624,74.13367689143973,0.028538664745208824
0,42,3.566108022507674,77.69978491394741,0.028825902491519836
0,43,3.915433915956328,81.61521882990374,0.029141277238092476
0,44,4.3849649626163645,86.0001837925201,0.029494471096933858
0,45,4.647526412033074,90.64771020455318,0.029868813378235413
0,46,4.375877039587415,95.0235872441406,0.030221275236107386
0,47,4.02862431871376,99.05221156285435,0.03054576708064422
0,48,4.277163082609293,103.32937464546364,0.030890277868511333
0,49,4.2712659249475236,107.60064057041117,0.031234313660594336
0,50,4.663238018579224,112.2638785889904,0.031609921457810365
0,51,4.539952566991477,116.80383115598187,0.03197559903557049
0,52,4.4368849362177745,121.24071609219965,0.032332974869862884
0,53,5.3841325182939785,126.62484861049363,0.032766648241682704
0,54,5.061188512914863,131.68603712340848,0.033174309583663755
0,55,4.075564580130217,135.7616017035387,0.03350258230494784
0,56,4.592848775657984,140.3544504791967,0.03387252049053865
0,57,5.7347799465066265,146.0892304257033,0.034334437307703886
0,58,4.833303195111902,150.92253362081522,0.034723743270461994
0,59,4.677877767494822,155.60041138831005,0.0351005302491438
0,60,4.361427950730756,159.9618393390408,0.035451828282562554
0,61,4.407430345747595,164.3692696847884,0.03580683165081304
0,62,4.490331520408248,168.85960120519667,0.03616851242379322
0,63,4.872896492846762,173.73249769804343,0.03656100749062182
0,64,5.176311075705058,178.9088087737485,0.036977941559417846
0,65,4.560157105334251,183.46896587908273,0.03734524654330874
0,66,5.464146091955668,188.9331119710384,0.037785364733520996
0,67,5.343311140305904,194.2764231113443,0.038215750083626224
0,68,4.258455990819233,198.53487910216353,0.03855875407953642
0,69,4.880120027189103,203.41499912935262,0.038951830977232677
0,70,5.474328352557427,208.88932748191004,0.03939276931354515
0,71,5.848244207745884,214.73757168965594,0.03986382528703418
0,72,6.046048329633988,220.7836200192899,0.04035081370278899
0,73,5.7844476113237295,226.56806763061365,0.04081673107967271
0,74,5.420641476551752,231.98870910716542,0.04125334512261745
0,75,4.501347493211171,236.4900566003766,0.041615913194350596
0,76,4.8066512133733195,241.29670781374992,0.04200307243156899
0,77,4.915520153219971,246.2122279669699,0.04239900068776478
0,78,5.050832918437395,251.2630608854073,0.042805827922197594
0,79,4.451463723068246,255.71452460847556,0.04316437802767091
0,80,5.339811759138593,261.05433636761416,0.0435944815146487
0,81,5.178401425707636,266.2327377933218,0.044011583953953964
