,iteration,loss
0,0,9.374204635620117
0,6400,9.29360580444336
0,12800,9.286430358886719
0,19200,9.211390495300293
0,25600,9.154081344604492
0,32000,9.107027053833008
0,38400,9.080754280090332
0,44800,9.05140209197998
0,51200,8.849381446838379
0,57600,8.972649574279785
0,64000,8.762069702148438
0,70400,8.712265014648438
0,76800,8.71613597869873
0,83200,8.69516372680664
0,89600,8.66308879852295
0,96000,8.482756614685059
0,102400,8.438823699951172
0,108800,8.490644454956055
0,115200,8.415107727050781
0,121600,8.409470558166504
0,128000,8.335291862487793
0,134400,8.318336486816406
0,140800,8.244426727294922
0,147200,8.184346199035645
0,153600,8.22045612335205
0,160000,8.100669860839844
0,166400,8.061805725097656
0,172800,8.022810935974121
0,179200,7.99167013168335
0,185600,8.013099670410156
0,192000,7.915844440460205
0,198400,7.866006851196289
0,204800,7.801484107971191
0,211200,7.833038806915283
0,217600,7.746126174926758
0,224000,7.74323034286499
0,230400,7.6823344230651855
0,236800,7.664586544036865
0,243200,7.7018561363220215
0,249600,7.614445686340332
0,256000,7.607274532318115
0,262400,7.54746675491333
0,268800,7.512491703033447
0,275200,7.610213756561279
0,281600,7.556435585021973
0,288000,7.464735507965088
0,294400,7.417794704437256
0,300800,7.408803939819336
0,307200,7.337787628173828
0,313600,7.38997745513916
0,320000,7.355613708496094
0,326400,7.347245216369629
0,332800,7.3695549964904785
0,339200,7.3662614822387695
0,345600,7.342050552368164
0,352000,7.313823223114014
0,358400,7.310823917388916
0,364800,7.194604873657227
0,371200,7.249509334564209
0,377600,7.239736080169678
0,384000,7.242476940155029
0,390400,7.187488079071045
0,396800,7.125020503997803
0,403200,7.015883445739746
0,409600,7.138656139373779
0,416000,7.109015941619873
0,422400,7.069359302520752
0,428800,7.148250102996826
0,435200,7.048241138458252
0,441600,7.118078231811523
0,448000,7.093862056732178
0,454400,6.989438056945801
0,460800,7.032028675079346
0,467200,6.998579978942871
0,473600,7.046042442321777
0,480000,7.038181304931641
0,486400,6.966984748840332
0,492800,6.9304094314575195
0,499200,6.972567558288574
0,505600,6.899410724639893
0,512000,6.92100715637207
0,518400,6.9297943115234375
0,524800,6.901959419250488
0,531200,6.938300609588623
0,537600,6.877686500549316
0,544000,6.77551794052124
0,550400,6.871236324310303
0,556800,6.876796245574951
0,563200,6.811206340789795
0,569600,6.7573041915893555
0,576000,6.7542195320129395
0,582400,6.813315391540527
0,588800,6.7596211433410645
0,595200,6.724218845367432
0,601600,6.871579647064209
0,608000,6.780655384063721
0,614400,6.71829080581665
0,620800,6.790760040283203
0,627200,6.778589725494385
0,633600,6.683157444000244
0,640000,6.752539157867432
0,646400,6.711289405822754
0,652800,6.755630016326904
0,659200,6.662683486938477
0,665600,6.628078460693359
0,672000,6.668430805206299
0,678400,6.694415092468262
0,684800,6.703603267669678
0,691200,6.646092414855957
0,697600,6.722939968109131
0,704000,6.709403991699219
0,710400,6.6578521728515625
0,716800,6.659903049468994
0,723200,6.582076072692871
0,729600,6.648279666900635
0,736000,6.6063008308410645
0,742400,6.6737494468688965
0,748800,6.62977409362793
0,755200,6.624250888824463
0,761600,6.617076396942139
0,768000,6.6720991134643555
0,774400,6.692662239074707
0,780800,6.636392116546631
0,787200,6.6101226806640625
0,793600,6.569254398345947
0,800000,6.517884731292725
0,806400,6.572023868560791
0,812800,6.569892406463623
0,819200,6.585558891296387
0,825600,6.592120170593262
0,832000,6.532358646392822
0,838400,6.503345966339111
0,844800,6.385428428649902
0,851200,6.560672283172607
0,857600,6.561572551727295
0,864000,6.52206563949585
0,870400,6.570528507232666
0,876800,6.493641376495361
0,883200,6.519318580627441
0,889600,6.424554347991943
0,896000,6.501443862915039
0,902400,6.510066032409668
0,908800,6.50906229019165
0,915200,6.367807865142822
0,921600,6.548605918884277
0,928000,6.5216450691223145
0,934400,6.553173542022705
0,940800,6.474949359893799
0,947200,6.467662811279297
0,953600,6.523825168609619
0,960000,6.482719898223877
0,966400,6.509045124053955
0,972800,6.418973445892334
0,979200,6.392698764801025
0,985600,6.438841819763184
0,992000,6.519096851348877
0,998400,6.433363914489746
0,999040,6.50822114944458
0,1005440,6.46602725982666
0,1011840,6.4367594718933105
0,1018240,6.430458068847656
0,1024640,6.47471809387207
0,1031040,6.427279949188232
0,1037440,6.462444305419922
0,1043840,6.460197925567627
0,1050240,6.344794273376465
0,1056640,6.429584503173828
0,1063040,6.4160261154174805
0,1069440,6.29974889755249
0,1075840,6.4342193603515625
0,1082240,6.40493631362915
0,1088640,6.411005973815918
0,1095040,6.4126505851745605
0,1101440,6.347395420074463
0,1107840,6.380392551422119
0,1114240,6.439392566680908
0,1120640,6.402431011199951
0,1127040,6.436328887939453
0,1133440,6.360647201538086
0,1139840,6.35668420791626
0,1146240,6.440095901489258
0,1152640,6.3872809410095215
0,1159040,6.418684959411621
0,1165440,6.414175510406494
0,1171840,6.301785945892334
0,1178240,6.276968002319336
0,1184640,6.3518385887146
0,1191040,6.350759029388428
0,1197440,6.372834205627441
0,1203840,6.274785041809082
0,1210240,6.346556186676025
0,1216640,6.226755142211914
0,1223040,6.398623466491699
0,1229440,6.350837230682373
0,1235840,6.279398441314697
0,1242240,6.371166229248047
0,1248640,6.314537525177002
0,1255040,6.279799938201904
0,1261440,6.319681644439697
0,1267840,6.322641849517822
0,1274240,6.266569137573242
0,1280640,6.290639877319336
0,1287040,6.27131462097168
0,1293440,6.2757062911987305
0,1299840,6.334403038024902
0,1306240,6.2998857498168945
0,1312640,6.343875885009766
0,1319040,6.330265998840332
0,1325440,6.300443172454834
0,1331840,6.3233537673950195
0,1338240,6.314618110656738
0,1344640,6.29707670211792
0,1351040,6.3383965492248535
0,1357440,6.319938659667969
0,1363840,6.294461727142334
0,1370240,6.216863632202148
0,1376640,6.317141532897949
0,1383040,6.330503940582275
0,1389440,6.288411617279053
0,1395840,6.314608573913574
0,1402240,6.268039226531982
0,1408640,6.337862968444824
0,1415040,6.277841091156006
0,1421440,6.223341464996338
0,1427840,6.349112033843994
0,1434240,6.253264427185059
0,1440640,6.158393859863281
0,1447040,6.243299961090088
0,1453440,6.310458183288574
0,1459840,6.229036808013916
0,1466240,6.277449131011963
0,1472640,6.262007713317871
0,1479040,6.293576240539551
0,1485440,6.303829669952393
0,1491840,6.2633185386657715
0,1498240,6.269649028778076
0,1504640,6.291484832763672
0,1511040,6.303546905517578
0,1517440,6.214609146118164
0,1523840,6.302427768707275
0,1530240,6.182666301727295
0,1536640,6.181807041168213
0,1543040,6.255116939544678
0,1549440,6.234911918640137
0,1555840,6.267484664916992
0,1562240,6.253852844238281
0,1568640,6.2195868492126465
0,1575040,6.213515758514404
0,1581440,6.194863796234131
0,1587840,6.228513240814209
0,1594240,6.26786994934082
0,1600640,6.2319254875183105
0,1607040,6.247078895568848
0,1613440,6.218922138214111
0,1619840,6.294175624847412
0,1626240,6.207769393920898
0,1632640,6.209547996520996
0,1639040,6.26039981842041
0,1645440,6.237103462219238
0,1651840,6.21063232421875
0,1658240,6.281838893890381
0,1664640,6.298185348510742
0,1671040,6.2935333251953125
0,1677440,6.184233665466309
0,1683840,6.215929985046387
0,1690240,6.244594097137451
0,1696640,6.266024589538574
0,1703040,6.1352858543396
0,1709440,6.2262187004089355
0,1715840,6.22954797744751
0,1722240,6.183825969696045
0,1728640,6.1901373863220215
0,1735040,6.220143795013428
0,1741440,6.15119743347168
0,1747840,6.24109411239624
0,1754240,6.235503196716309
0,1760640,6.2445902824401855
0,1767040,6.245746612548828
0,1773440,6.169321537017822
0,1779840,6.265207290649414
0,1786240,6.246000289916992
0,1792640,6.160190105438232
0,1799040,6.235422611236572
0,1805440,6.236856937408447
0,1811840,6.262801170349121
0,1818240,6.216304302215576
0,1824640,6.214962482452393
0,1831040,6.211644172668457
0,1837440,6.247922897338867
0,1843840,6.192574977874756
0,1850240,6.177287578582764
0,1856640,6.214373588562012
0,1863040,6.227409362792969
0,1869440,6.213095664978027
0,1875840,6.138050556182861
0,1882240,6.215829849243164
0,1888640,6.233524799346924
0,1895040,6.254118919372559
0,1901440,6.201513290405273
0,1907840,6.197684288024902
0,1914240,6.222006797790527
0,1920640,6.21272087097168
0,1927040,6.265079498291016
0,1933440,6.253934860229492
0,1939840,6.223307132720947
0,1946240,6.2225799560546875
0,1952640,6.1921305656433105
0,1959040,6.160117149353027
0,1965440,6.2439351081848145
0,1971840,6.1569671630859375
0,1978240,6.224612236022949
0,1984640,6.134223461151123
0,1991040,6.144057750701904
0,1997440,6.175879955291748
0,1998080,6.176467418670654
0,2004480,6.103446006774902
0,2010880,6.130710124969482
0,2017280,6.199545860290527
0,2023680,6.205192565917969
0,2030080,6.216175556182861
0,2036480,6.130234718322754
0,2042880,6.272796154022217
0,2049280,6.192656993865967
0,2055680,6.214503288269043
0,2062080,6.22135591506958
0,2068480,6.1349897384643555
0,2074880,6.222344875335693
0,2081280,6.216070652008057
0,2087680,6.158738136291504
0,2094080,6.215467929840088
0,2100480,6.2066731452941895
