,step,reward,total_reward,score
0,0,0.9722559928101898,0.9722559928101898,0.0065276045519628385
0,1,0.9799791946431855,1.9522351874533754,0.006828712993504495
0,2,1.0501804537348793,3.0024156411882545,0.007151391476364281
0,3,1.0885368388325458,4.090952480020801,0.007485855343447593
0,4,1.067891787420134,5.1588442674409345,0.007813975811313533
0,5,1.0494604588539667,6.208304726294902,0.008136433068521088
0,6,1.042012062079215,7.250316788374117,0.008456601731075725
0,7,1.0406446535222038,8.290961441896322,0.008776350243629423
0,8,1.0904679041300605,9.381429346026382,0.00911140744990343
0,9,1.1693311824342114,10.550760528460593,0.009470696189821043
0,10,1.26122457817336,11.811985106633953,0.009858220097720014
0,11,1.3504438552499747,13.162428961883927,0.01027315752380678
0,12,1.4034360933544885,14.565865055238415,0.010704377346822662
0,13,1.408507682513649,15.974372737752065,0.011137155466500556
0,14,1.415221020092652,17.389593757844718,0.011571996326517231
0,15,1.4785444289826675,18.868138186827387,0.01202629393935907
0,16,1.5715451420681692,20.439683328895555,0.01250916695454875
0,17,1.6115606404904328,22.051243969385986,0.013004335133179959
0,18,1.6201540813167181,23.671398050702706,0.013502143732739318
0,19,1.655507719358481,25.326905770061188,0.014010815092357024
0,20,1.7008094348777032,27.027715204938893,0.014533405858665933
0,21,1.7420147466132345,28.76972995155213,0.015068657370496528
0,22,1.7595784417510552,30.529308393303186,0.015609305503908042
0,23,1.7456441687809967,32.27495256208418,0.01614567219212055
0,24,1.7747397753212206,34.0496923374054,0.016690978797413877
0,25,1.8125738977839967,35.8622662351894,0.017247910316495304
0,26,1.7938642106512774,37.65613044584068,0.017799093096455474
0,27,1.780306604840811,39.43643705068149,0.018346110165981238
0,28,1.798374641020564,41.234811691702056,0.018898678820934062
0,29,1.8065404898906177,43.04135218159267,0.01945375651489564
0,30,1.7811879660601948,44.822540147652866,0.020001044391500425
0,31,1.7767061783266265,46.59924632597949,0.02054695519384981
0,32,1.7879966161327816,48.38724294211227,0.02109633509651348
0,33,1.7870650974450337,50.17430803955731,0.02164542878071265
0,34,1.8040914324337523,51.97839947199106,0.02219975397719457
0,35,1.8120579522180602,53.79045742420912,0.02275652696682341
0,36,1.8089969544799438,55.59945437868907,0.02331235943418042
0,37,1.8421381386570166,57.44159251734608,0.023878374862944113
0,38,1.8994267616912013,59.34101927903728,0.02446199279602033
0,39,1.9287244971941302,61.269743776231415,0.025054612752329498
0,40,1.9107293590539496,63.18047313528537,0.025641703521865792
0,41,1.9413722645116251,65.121845399797,0.02623820963160227
0,42,2.0385009134651537,67.16034631326215,0.026864559493405434
0,43,2.0727760578109344,69.2331223710731,0.027501440737256286
0,44,2.073128879451109,71.3062512505242,0.028138430389096608
0,45,2.147077971604556,73.45332922212876,0.028798141641572395
0,46,2.2519314642706134,75.70526068639937,0.029490070181863535
0,47,2.2889659044633355,77.99422659086271,0.030193377925540575
0,48,2.2844450088738433,80.27867159973655,0.030895296578681036
0,49,2.3456085016713204,82.62428010140788,0.0316160083287527
0,50,2.44694193523954,85.07122203664741,0.032367855793158484
0,51,2.4425181413346784,87.51374017798209,0.03311834400249469
0,52,2.410645228617791,89.92438540659988,0.033859038939557336
0,53,2.4798021040892797,92.40418751068916,0.03462098302059052
0,54,2.5230822941152726,94.92726980480442,0.03539622537432132
0,55,2.482068499574684,97.4093383043791,0.03615886582811043
0,56,2.4994544332301727,99.90879273760928,0.0369268482844812
0,57,2.6345380301084975,102.54333076771778,0.03773633653154244
0,58,2.754273768520765,105.29760453623854,0.03858261478576631
0,59,2.7746451452463745,108.07224968148492,0.03943515234991373
0,60,2.8018321644170925,110.87408184590201,0.04029604339852023
0,61,2.7749121386754623,113.64899398457747,0.04114866299907799
0,62,2.6536352410255972,116.30262922560307,0.041964019055832
0,63,2.5793748896548605,118.88200411525793,0.04275655787443257
0,64,2.566717203124971,121.4487213183829,0.043545207491828296
0,65,2.588916397746802,124.0376377161297,0.044340678034538145
0,66,2.6156534032367036,126.6532911193664,0.04514436379048779
0,67,2.6506345678263092,129.3039256871927,0.04595879786028988
0,68,2.702530252733698,132.0064559399264,0.04678917740004747
0,69,2.75039905172968,134.7568549916561,0.04763426510865491
0,70,2.715878266498239,137.47273325815434,0.048468745959587556
0,71,2.6026495674634154,140.07538282561774,0.04926843615650374
0,72,2.5496818955177103,142.62506472113546,0.050051851504689625
0,73,2.5647557194639323,145.1898204405994,0.050839898436547216
0,74,2.5330203143740784,147.72284075497348,0.05161819434672952
0,75,2.3959402924300397,150.1187810474035,0.05235437104458599
0,76,2.375790617349544,152.49457166475304,0.053084356552574125
0,77,2.407057234468332,154.90162889922138,0.0538239490424292
0,78,2.4466121345904943,157.34824103381186,0.05457569517227605
0,79,2.4106699390945447,159.7589109729064,0.05531639770188064
0,80,2.332261411529716,162.0911723844361,0.05603300842456966
0,81,2.3073707316020204,164.39854311603813,0.05674197123607555
0,82,2.2427393099357045,166.64128242597383,0.05743107539470499
0,83,2.178840219940899,168.82012264591472,0.05810054591671292
0,84,2.168474146830703,170.98859679274543,0.0587668313587353
0,85,2.140877136988742,173.12947392973416,0.05942463734255065
0,86,2.1374405316191734,175.26691446135334,0.06008138739488024
0,87,2.1894562147848857,177.45637067613822,0.06075411978783436
0,88,2.2237300389361483,179.68010071507436,0.061437383157193166
0,89,2.2292207020750547,181.9093214171494,0.06212233358789962
0,90,2.290665424902382,184.1999868420518,0.06282616352628607
0,91,2.3875749052984436,186.58756174735024,0.06355976987500059
0,92,2.4427155488724845,189.03027729622272,0.06431031873978375
0,93,2.4704613506015654,191.5007386468243,0.06506939278057436
0,94,2.5108751085858843,194.01161375541017,0.06584088435405344
0,95,2.563950398651376,196.57556415406154,0.06662868384301006
0,96,2.450693233032955,199.0262573870945,0.06738168393130675
0,97,2.3563952288798102,201.3826526159743,0.0681057100115569
0,98,2.3435429770755123,203.72619559304982,0.06882578710846918
0,99,2.349533941423145,206.07572953447297,0.06954770498929595
0,100,2.3635507820622723,208.43928031653525,0.07027392968506663
0,101,2.3773382056959362,210.81661852223118,0.07100439070510407
0,102,2.395104019231858,213.21172254146305,0.0717403104496285
0,103,2.3956531861015162,215.60737572756457,0.07247639893118446
0,104,2.410429378908453,218.01780510647302,0.07321702754625788
0,105,2.457673313269204,220.47547841974222,0.07397217233425152
0,106,2.4824820359395425,222.95796045568176,0.07473493985123852
0,107,2.4663068018799827,225.42426725756175,0.07549273736524398
0,108,2.4457403607626427,227.8700076183244,0.07624421563383407
0,109,2.465360021479729,230.33536763980413,0.0770017222400607
0,110,2.4917821088844625,232.82714974868858,0.07776734729778528
0,111,2.4869171083479165,235.3140668570365,0.07853147753527524
0,112,2.4735302468918707,237.78759710392836,0.07929149452524711
0,113,2.458478621025867,240.24607572495424,0.08004688675213016
0,114,2.4268604374716927,242.67293616242594,0.08079256397483107
0,115,2.3909255454071774,245.06386170783313,0.08152719984134232
0,116,2.369645049390554,247.43350675722368,0.08225529706190493
0,117,2.329364588255196,249.76287134547889,0.08297101770657354
0,118,2.2500353579766785,252.01290670345557,0.08366236364917864
0,119,2.184966203134059,254.19787290658962,0.08433371644099627
0,120,2.2081245526741413,256.40599745926374,0.08501218486810166
0,121,2.2571982444194205,258.6631957036832,0.0857057316794451
0,122,2.2647287736079176,260.9279244772911,0.08640159232144978
0,123,2.287132796875501,263.2150572741666,0.08710433682442542
0,124,2.339245739459998,265.5543030136266,0.08782309355195801
0,125,2.347114558521116,267.90141757214775,0.0885442680531099
