,step,reward,total_reward,score
0,0,0.9637139219430828,0.9637139219430828,0.006524979914970142
0,1,0.9635254729241784,1.9272393948672613,0.006821032785402277
0,2,1.0266170669771304,2.9538564618443917,0.007136471181224653
0,3,1.0967193574617393,4.050575819306131,0.007473449209267491
0,4,1.120456945148134,5.171032764454265,0.007817720849331158
0,5,1.0776911618210905,6.248723926275355,0.008148852273317478
0,6,1.0484941397285548,7.29721806600391,0.008471012619276838
0,7,1.0363301813695005,8.333548247373411,0.008789435466966346
0,8,1.0550640283301627,9.388612275703574,0.009113614477126688
0,9,1.143607735101481,10.532220010805055,0.009464999429719246
0,10,1.2375096493075717,11.769729660112628,0.009845236687747401
0,11,1.329422204073115,13.099151864185743,0.010253715000560033
0,12,1.3735113705484892,14.472663234734231,0.010675740152202342
0,13,1.3838986844113987,15.85656191914563,0.011100956910264628
0,14,1.4343919123300575,17.290953831475687,0.01154168821929912
0,15,1.489838585109575,18.78079241658526,0.011999456074946615
0,16,1.5514272482485647,20.332219664833826,0.012476147665379283
0,17,1.594433172500765,21.92665283733459,0.01296605325759834
0,18,1.623821204472944,23.550474041807533,0.013464988617546641
0,19,1.672347840708002,25.222821882515536,0.013978834273437822
0,20,1.6816728676088304,26.904494750124368,0.014495545137419942
0,21,1.7101143821304492,28.614609132254817,0.01502099494214642
0,22,1.7379177680714002,30.352526900326218,0.01555498761620729
0,23,1.7541858406420994,32.10671274096832,0.016093978818813897
0,24,1.7746417618981674,33.881354502866486,0.016639255308499433
0,25,1.7875661531675844,35.66892065603407,0.017188502947097395
0,26,1.7949654354143452,37.463886091448416,0.017740024089416693
0,27,1.7864128047124204,39.250298896160835,0.018288917350128078
0,28,1.76925928902158,41.01955818518242,0.01883254002100974
0,29,1.7508429657033895,42.77040115088581,0.019370504091746028
0,30,1.7279515119405733,44.498352662826385,0.019901434533600378
0,31,1.746056084117107,46.24440874694349,0.020437927786933433
0,32,1.7440109405518558,47.988419687495345,0.02097379264938326
0,33,1.7566780541698692,49.74509774166521,0.021513549609605373
0,34,1.7764678030824927,51.5215655447477,0.022059387168768926
0,35,1.7964898213015905,53.31805536604929,0.022611376693949126
0,36,1.8159554792923824,55.13401084534168,0.02316934723788282
0,37,1.8363845437189852,56.97039538906066,0.023733594816865086
0,38,1.8750605799586912,58.845455969019355,0.024309725996091935
0,39,1.908703724193342,60.7541596932127,0.024896194368990276
0,40,1.9395910804179974,62.6937507736307,0.025492153192039988
0,41,1.9843433500339207,64.67809412366462,0.026101862599013488
0,42,2.0295822553778633,66.70767637904248,0.026725472113621543
0,43,2.0632424296411784,68.77091880868366,0.027359424054548286
0,44,2.120577283658957,70.89149609234262,0.028010992704721186
0,45,2.157168658079145,73.04866475042176,0.02867380442187526
0,46,2.2059409584525804,75.25460570887435,0.029351601917743952
0,47,2.2196245550965443,77.4742302639709,0.03003360383599494
0,48,2.326883869365253,79.80111413333614,0.03074856225489086
0,49,2.3804151588743503,82.1815292922105,0.03147996869966928
0,50,2.396364275193835,84.57789356740433,0.03221627567048455
0,51,2.4446721420887036,87.02256570949304,0.03296742571816761
0,52,2.4745292335172766,89.49709494301031,0.03372774965680485
0,53,2.5138645401997626,92.01095948321007,0.03450015976314592
0,54,2.534350821416009,94.54531030462608,0.03527886448496835
0,55,2.5370865187410283,97.08239682336712,0.03605840977724633
0,56,2.5381328541285697,99.62052967749568,0.03683827656657199
0,57,2.554561721229968,102.17509139872566,0.0376231912901765
0,58,2.574757388434482,104.74984878716013,0.03841431133519098
0,59,2.6240624645325856,107.37391125169272,0.03922058085960782
0,60,2.709023420504275,110.082934672197,0.040052955490321174
0,61,2.7964906516285843,112.87942532382559,0.04091220530552188
0,62,2.8769049661666024,115.75633028999219,0.04179616322581353
0,63,2.895039503760019,118.65136979375221,0.042685693164758925
0,64,2.8796125321969397,121.53098232594915,0.043570483011883536
0,65,2.884803198988204,124.41578552493736,0.044456867743467555
0,66,2.782082320487101,127.19786784542447,0.045311690454338964
0,67,2.690708395191262,129.88857624061572,0.046138437609735544
0,68,2.663233196778196,132.55180943739393,0.04695674273470901
0,69,2.7066414765275786,135.2584509139215,0.04778838548923297
0,70,2.763109968767457,138.02156088268896,0.04863737875465297
0,71,2.8249400817108654,140.84650096439984,0.04950536994273348
0,72,2.8762537657780656,143.7227547301779,0.05038912777517103
0,73,2.8791985936161786,146.60195332379408,0.05127379043551287
0,74,2.8530180168618644,149.45497134065593,0.05215040885092762
0,75,2.7560692353834755,152.2110405760394,0.05299723878036238
0,76,2.7200723878233233,154.93111296386274,0.05383300831715973
0,77,2.723698068150759,157.6548110320135,0.054669891880621005
0,78,2.71865272258303,160.37346375459651,0.055505225211027076
0,79,2.708454416269466,163.08191817086598,0.05633742500947938
0,80,2.69537949016735,165.77729766103332,0.05716560740568131
0,81,2.6899471157657926,168.4672447767991,0.057992120650335065
0,82,2.676261205856912,171.14350598265602,0.058814428761832654
