,iteration,loss
0,0,9.38644790649414
0,6400,9.321220397949219
0,12800,9.305371284484863
0,19200,9.26129150390625
0,25600,9.336596488952637
0,32000,9.302579879760742
0,38400,9.296647071838379
0,44800,9.220579147338867
0,51200,9.178157806396484
0,57600,9.191670417785645
0,64000,9.131185531616211
0,70400,9.090288162231445
0,76800,9.068157196044922
0,83200,9.047239303588867
0,89600,8.950368881225586
0,96000,9.01359748840332
0,102400,8.914250373840332
0,108800,8.803420066833496
0,115200,8.830391883850098
0,121600,8.75471019744873
0,128000,8.688682556152344
0,134400,8.848994255065918
0,140800,8.750751495361328
0,147200,8.68887996673584
0,153600,8.310998916625977
0,160000,8.320926666259766
0,166400,8.082874298095703
0,172800,8.141321182250977
0,179200,7.841334819793701
0,185600,7.855755805969238
0,192000,7.83331823348999
0,198400,7.809864044189453
0,204800,7.683283805847168
0,211200,7.622593402862549
0,217600,7.500863552093506
0,224000,7.556315898895264
0,230400,7.4802703857421875
0,236800,7.396274566650391
0,243200,7.256717205047607
0,249600,7.191806316375732
0,256000,7.191877365112305
0,262400,7.21356201171875
0,268800,7.096848964691162
0,275200,7.113699436187744
0,281600,7.081386089324951
0,288000,6.969382286071777
0,294400,6.881075859069824
0,300800,6.8342604637146
0,307200,6.89194917678833
0,313600,6.763939380645752
0,320000,6.717964172363281
0,326400,6.827856540679932
0,332800,6.722095966339111
0,339200,6.671154499053955
0,345600,6.623728275299072
0,352000,6.577426433563232
0,358400,6.655423164367676
0,364800,6.638930320739746
0,371200,6.476877689361572
0,377600,6.609064102172852
0,384000,6.530796051025391
0,390400,6.401555061340332
0,396800,6.507486820220947
0,403200,6.380509853363037
0,409600,6.434781074523926
0,416000,6.549485683441162
0,422400,6.318457126617432
0,428800,6.385193347930908
0,435200,6.414010524749756
0,441600,6.2477288246154785
0,448000,6.27080774307251
0,454400,6.212179183959961
0,460800,6.18898868560791
0,467200,6.202329635620117
0,473600,6.123271465301514
0,480000,6.221158027648926
0,486400,6.087916851043701
0,492800,6.096895694732666
0,499200,6.156544208526611
0,505600,6.042977333068848
0,512000,5.996547698974609
0,518400,5.984577655792236
0,524800,6.043796539306641
0,531200,6.044094085693359
0,537600,6.102947235107422
0,544000,5.897984504699707
0,550400,6.074267387390137
0,556800,5.8954339027404785
0,563200,5.938893795013428
0,569600,5.911625385284424
0,576000,5.93978214263916
0,582400,6.008730888366699
0,588800,5.911528587341309
0,595200,5.88623046875
0,601600,5.810184001922607
0,608000,5.851843357086182
0,614400,5.840062141418457
0,620800,5.86388635635376
0,627200,5.924403667449951
0,633600,5.758668899536133
0,640000,5.8257341384887695
0,646400,5.7545084953308105
0,652800,5.799212455749512
0,659200,5.774759292602539
0,665600,5.809701919555664
0,672000,5.819398403167725
0,678400,5.721482276916504
0,684800,5.718286514282227
0,691200,5.823137283325195
0,697600,5.797600269317627
0,704000,5.724402904510498
